model_id,scale,response_var,remove_zeroes,predictor,slope,p_value_slope,std_slope,chisq,p_value_chisq,r2m,r2c,model_converged,model_used
builtup_500m,10,invasive_percent,FALSE,builtup_500m,0.4071030671060612,2.616705205543315e-5,0.1629,17.6777433279679,2.6167052055433137e-5,0.2898299568090304,0.3341471906402835,TRUE,binomial
builtup_500m,10,invasive_percent,FALSE,cropland_500m,0.09954160257853148,0.3990307933751378,0.0592,0.7112450551778013,0.3990307933751379,0.2898299568090304,0.3341471906402835,TRUE,binomial
builtup_500m,10,neophyte_percent,FALSE,builtup_500m,0.4923098213505637,1.2278662937947242e-4,0.2119,14.74939944885953,1.2278662937947229e-4,0.15857847433645705,0.2650507203237228,TRUE,binomial
builtup_500m,10,neophyte_percent,FALSE,cropland_500m,0.3918464672868409,0.01390533509117801,0.2505,6.050122126675602,0.01390533509117804,0.15857847433645705,0.2650507203237228,TRUE,binomial
builtup_500m,100,non_native_percent,FALSE,builtup_500m,0.08223067719148669,0.1717314083393695,0.0302,1.8677638506319,0.17173140833936956,0.41727398764784535,0.4251089846234248,TRUE,binomial
builtup_500m,100,non_native_percent,FALSE,cropland_500m,-0.02034308813469032,0.7175492781419439,-0.0111,0.13085297632345855,0.7175492781419438,0.41727398764784535,0.4251089846234248,TRUE,binomial
builtup_500m,100,invasive_percent,FALSE,builtup_500m,0.27851814194268654,0.01202931488968883,0.0949,6.306543324880508,0.01202931488968883,0.4957203937575754,0.527985632096112,TRUE,binomial
builtup_500m,100,invasive_percent,FALSE,cropland_500m,0.218974995047456,0.11123394402169684,0.1108,2.536601943207214,0.1112339440216963,0.4957203937575754,0.527985632096112,TRUE,binomial
builtup_500m,100,neophyte_percent,FALSE,builtup_500m,0.3642921453517424,0.00105662586436723,0.1584,10.72561426833164,0.00105662586436723,0.1714403369841137,0.19370526874450825,TRUE,binomial
builtup_500m,100,neophyte_percent,FALSE,cropland_500m,0.30615748662385533,0.03553600554223563,0.1978,4.419233041337078,0.03553600554223558,0.1714403369841137,0.19370526874450825,TRUE,binomial
