type,series,richness_type,c,z,p_value_slope,r_squared
p_a,NFD21_10,non_native,0.6201238541769241,0.1638184990230781,0.009492191890908074,0.6262980487786891
p_a,NFD21_10,invasive,NA,NA,NA,NA
p_a,NFD21_11,total_species,22.402708899264447,0.1915138437427413,1.2320146560467775e-12,0.9944125181041071
p_a,NFD21_11,native,22.402708899264447,0.1915138437427413,1.2320146560467775e-12,0.9944125181041071
p_a,NFD21_11,non_native,NA,NA,NA,NA
p_a,NFD21_11,invasive,NA,NA,NA,NA
p_a,NFD21_12,total_species,20.17983127866961,0.15766029736782852,6.686600553994469e-9,0.9697292793596046
p_a,NFD21_12,native,19.689025904873375,0.15832799250775503,1.2861630560585872e-9,0.9776057380047636
p_a,NFD21_12,non_native,0.48654971568824684,0.13362133384861577,0.1516790776622175,0.24252025020185441
p_a,NFD21_12,invasive,NA,NA,NA,NA
p_a,NFD21_13,total_species,18.353178511799058,0.14992744413737003,1.4746372771710505e-7,0.9465374402667348
p_a,NFD21_13,native,18.353178511799058,0.14992744413737003,1.4746372771710505e-7,0.9465374402667348
p_a,NFD21_13,non_native,NA,NA,NA,NA
p_a,NFD21_13,invasive,NA,NA,NA,NA
p_a,NFD21_14,total_species,22.06533260061428,0.17322542149335032,3.441862122862697e-10,0.9837836900402454
p_a,NFD21_14,native,22.06533260061428,0.17322542149335032,3.441862122862697e-10,0.9837836900402454
p_a,NFD21_14,non_native,NA,NA,NA,NA
p_a,NFD21_14,invasive,NA,NA,NA,NA
p_a,NFD21_15,total_species,25.93792627445413,0.1815396396353133,2.2864013669415425e-7,0.9507383526554268
p_a,NFD21_15,native,25.93792627445413,0.1815396396353133,2.2864013669415425e-7,0.9507383526554268
p_a,NFD21_15,non_native,NA,NA,NA,NA
p_a,NFD21_15,invasive,NA,NA,NA,NA
p_a,NFD21_16,total_species,33.201491874710065,0.1732617601984888,8.463771526681082e-9,0.9720907511033633
p_a,NFD21_16,native,32.91518831723114,0.17157044407760122,9.286382237628501e-9,0.9714883718038956
p_a,NFD21_16,non_native,0.2842987664172013,0.3169128029512698,0.0042928662280729175,0.7413191942779895
p_a,NFD21_16,invasive,NA,NA,NA,NA
p_a,NFD21_17,total_species,22.34844932607353,0.18821875966712595,9.076549507415559e-6,0.9004282834527451
p_a,NFD21_17,native,22.34844932607353,0.18821875966712595,9.076549507415559e-6,0.9004282834527451
p_a,NFD21_17,non_native,NA,NA,NA,NA
p_a,NFD21_17,invasive,NA,NA,NA,NA
p_a,NFD21_18,total_species,36.36557765084442,0.17134721219722315,1.459174935919281e-7,0.9530448872662548
p_a,NFD21_18,native,36.36557765084442,0.17134721219722315,1.459174935919281e-7,0.9530448872662548
p_a,NFD21_18,non_native,NA,NA,NA,NA
p_a,NFD21_18,invasive,NA,NA,NA,NA
p_a,NFD21_20,total_species,13.231390638217333,0.17469134787556267,5.242408876270865e-7,0.9350469636343106
p_a,NFD21_20,native,13.231390638217333,0.17469134787556267,5.242408876270865e-7,0.9350469636343106
p_a,NFD21_20,non_native,NA,NA,NA,NA
p_a,NFD21_20,invasive,NA,NA,NA,NA
p_a,NFD21_21,total_species,6.814418033360838,0.2040707933987172,3.5253557024941956e-5,0.8652535609765623
p_a,NFD21_21,native,6.814418033360838,0.2040707933987172,3.5253557024941956e-5,0.8652535609765623
p_a,NFD21_21,non_native,NA,NA,NA,NA
p_a,NFD21_21,invasive,NA,NA,NA,NA
p_a,NFD21_23,total_species,10.333860084875967,0.22606201568885778,6.6061226024372595e-9,0.9744424201263923
p_a,NFD21_23,native,10.333860084875967,0.22606201568885778,6.6061226024372595e-9,0.9744424201263923
p_a,NFD21_23,non_native,NA,NA,NA,NA
p_a,NFD21_23,invasive,NA,NA,NA,NA
p_a,NFD21_24,total_species,9.650926403609853,0.16042318802746527,2.84444083482334e-7,0.9443400616873664
p_a,NFD21_24,native,9.650926403609853,0.16042318802746527,2.84444083482334e-7,0.9443400616873664
p_a,NFD21_24,non_native,NA,NA,NA,NA
p_a,NFD21_24,invasive,NA,NA,NA,NA
p_a,NFD21_26,total_species,6.256350608835164,0.15090148360560335,2.358593232107284e-5,0.9014969273166167
p_a,NFD21_26,native,6.256350608835164,0.15090148360560335,2.358593232107284e-5,0.9014969273166167
p_a,NFD21_26,non_native,NA,NA,NA,NA
p_a,NFD21_26,invasive,NA,NA,NA,NA
p_a,NFD21_27,total_species,6.939965817509416,0.15262333705536177,1.0486892864051006e-4,0.8287681177440014
p_a,NFD21_27,native,6.939965817509416,0.15262333705536177,1.0486892864051006e-4,0.8287681177440014
p_a,NFD21_27,non_native,NA,NA,NA,NA
p_a,NFD21_27,invasive,NA,NA,NA,NA
p_a,NFD21_28,total_species,8.31445355339779,0.16038657504599038,1.7686622158503284e-7,0.9474363101737382
p_a,NFD21_28,native,8.31445355339779,0.16038657504599038,1.7686622158503284e-7,0.9474363101737382
p_a,NFD21_28,non_native,NA,NA,NA,NA
p_a,NFD21_28,invasive,NA,NA,NA,NA
p_a,NFD21_30,total_species,10.668298094156276,0.1704368416982754,9.529963530063355e-8,0.95630433503052
p_a,NFD21_30,native,10.668298094156276,0.1704368416982754,9.529963530063355e-8,0.95630433503052
p_a,NFD21_30,non_native,NA,NA,NA,NA
p_a,NFD21_30,invasive,NA,NA,NA,NA
p_a,NFD21_31,total_species,14.39569398833827,0.2317767946731835,3.5475586330189775e-8,0.9671762371976014
p_a,NFD21_31,native,14.39569398833827,0.2317767946731835,3.5475586330189775e-8,0.9671762371976014
p_a,NFD21_31,non_native,NA,NA,NA,NA
p_a,NFD21_31,invasive,NA,NA,NA,NA
p_a,NFD21_33,total_species,10.891354884966637,0.17812833182901458,1.6101223841389765e-7,0.9519514324248003
p_a,NFD21_33,native,10.891354884966637,0.17812833182901458,1.6101223841389765e-7,0.9519514324248003
p_a,NFD21_33,non_native,NA,NA,NA,NA
p_a,NFD21_33,invasive,NA,NA,NA,NA
p_a,NFD21_34,total_species,16.908564689163757,0.2694587033260577,3.0426441416817587e-10,0.9872691063188404
p_a,NFD21_34,native,16.908564689163757,0.2694587033260577,3.0426441416817587e-10,0.9872691063188404
p_a,NFD21_34,non_native,NA,NA,NA,NA
p_a,NFD21_34,invasive,NA,NA,NA,NA
p_a,NFD21_35,total_species,12.494006270710662,0.17276427347646728,3.556828064737794e-9,0.9741442073511968
p_a,NFD21_35,native,12.494006270710662,0.17276427347646728,3.556828064737794e-9,0.9741442073511968
p_a,NFD21_35,non_native,NA,NA,NA,NA
p_a,NFD21_35,invasive,NA,NA,NA,NA
p_a,NFD21_36,total_species,16.681557035398857,0.2265597718249901,4.281543593896104e-12,0.9934792221977891
p_a,NFD21_36,native,16.681557035398857,0.2265597718249901,4.281543593896104e-12,0.9934792221977891
p_a,NFD21_36,non_native,NA,NA,NA,NA
p_a,NFD21_36,invasive,NA,NA,NA,NA
p_a,NFD21_37,total_species,12.059242997975327,0.19646460150348927,2.9014299926620196e-8,0.9664787167720543
p_a,NFD21_37,native,11.135111201118422,0.19643256514049492,7.243353135934552e-9,0.9737085610778291
p_a,NFD21_37,non_native,0.9243335722054172,0.1967599706965861,0.004512391436772078,0.6918425366671919
p_a,NFD21_37,invasive,0.6201238541769241,0.1638184990230781,0.009492191890908074,0.6262980487786891
p_a,NFD21_38,total_species,5.4502801836309125,0.22724306844563003,2.3938134414476944e-7,0.951654026484321
p_a,NFD21_38,native,4.912702616394896,0.23262411015110843,6.960999228981681e-7,0.9404492416983604
p_a,NFD21_38,non_native,0.511392575427625,0.19084151669512364,0.019536117677121767,0.5643777614084684
p_a,NFD21_38,invasive,0.511392575427625,0.19084151669512364,0.019536117677121767,0.5643777614084684
p_a,NFD21_39,total_species,22.407519091661413,0.19574013590430148,3.489949905782633e-7,0.9449247173992501
p_a,NFD21_39,native,21.571064385780463,0.18942055409181757,1.1847506983002556e-7,0.954519372385895
p_a,NFD21_39,non_native,0.6481602432308955,0.39112257421071306,0.007684990940040039,0.6802790059347906
p_a,NFD21_39,invasive,NA,NA,NA,NA
p_a,NFD21_40,total_species,16.081033706042025,0.17103885778401762,1.9946822251872827e-9,0.9778759850608539
p_a,NFD21_40,native,14.676327010520357,0.1702287209279799,6.984352627904431e-9,0.9717507497238624
p_a,NFD21_40,non_native,1.4082055118758205,0.17812380470718803,0.005486893042158437,0.6575886978139969
p_a,NFD21_40,invasive,0.6201238543448936,0.16381849890814812,0.009492192787319921,0.6262980487786853
p_a,NFD21_42,total_species,19.31835139732326,0.183802935827251,3.048700371260709e-10,0.9846171390739451
p_a,NFD21_42,native,18.486626979815288,0.17587516073040363,2.4160621119392947e-10,0.9849046823104054
p_a,NFD21_42,non_native,0.8463108430700664,0.30665849120836514,9.485634291077317e-4,0.8116923449104914
p_a,NFD21_42,invasive,NA,NA,NA,NA
p_a,NFD21_43,total_species,1.660421428110696,0.11203346174951855,0.016919753431112683,0.6462841778453894
p_a,NFD21_43,native,1.660421428110696,0.11203346174951855,0.016919753431112683,0.6462841778453894
p_a,NFD21_43,non_native,NA,NA,NA,NA
p_a,NFD21_43,invasive,NA,NA,NA,NA
p_a,NFD21_44,total_species,3.0412452501098506,0.26407022365018434,2.2337081406127607e-4,0.8600965575900663
p_a,NFD21_44,native,3.0412452501098506,0.26407022365018434,2.2337081406127607e-4,0.8600965575900663
p_a,NFD21_44,non_native,NA,NA,NA,NA
p_a,NFD21_44,invasive,NA,NA,NA,NA
p_a,NFD21_45,total_species,2.2820297747924716,0.0382536657322064,0.005490990531187037,0.5167970682366937
p_a,NFD21_45,native,1.9914249470279723,0.012846299553970557,0.16972020426629789,0.17090632952323337
p_a,NFD21_45,non_native,0.13653989321948545,0.4423605939463915,0.01769141057338752,0.660341826136114
p_a,NFD21_45,invasive,0.13653989321948545,0.4423605939463915,0.01769141057338752,0.660341826136114
p_a,NFD21_46,total_species,16.80332581176004,0.22072825185353284,1.494933458621475e-9,0.9817038594450209
p_a,NFD21_46,native,15.183389930687337,0.20814693677721133,4.286179415220568e-9,0.9769251735120406
p_a,NFD21_46,non_native,1.689682560243062,0.3006763040113774,4.766959319593223e-4,0.8353708393685558
p_a,NFD21_46,invasive,0.2842987664172013,0.3169128029512698,0.0042928662280729175,0.7413191942779895
p_a,NFD21_47,total_species,2.4498771053815087,0.21641553827050958,1.4812017897970772e-5,0.9193845517976728
p_a,NFD21_47,native,2.4498771053815087,0.21641553827050958,1.4812017897970772e-5,0.9193845517976728
p_a,NFD21_47,non_native,NA,NA,NA,NA
p_a,NFD21_47,invasive,NA,NA,NA,NA
p_a,NFD21_48,total_species,3.357487343380269,0.06033142476439904,0.029900853971285033,0.38766594678998145
p_a,NFD21_48,native,3.357487343380269,0.06033142476439904,0.029900853971285033,0.38766594678998145
p_a,NFD21_48,non_native,NA,NA,NA,NA
p_a,NFD21_48,invasive,NA,NA,NA,NA
p_a,NFD21_49,total_species,1.2976618018075292,0.05143252385702623,0.010065803186866097,0.4418766758822049
p_a,NFD21_49,native,1.2976618018075292,0.05143252385702623,0.010065803186866097,0.4418766758822049
p_a,NFD21_49,non_native,NA,NA,NA,NA
p_a,NFD21_49,invasive,NA,NA,NA,NA
p_a,NFD21_50,total_species,4.246049991702942,0.09146597936671987,0.01133961485865218,0.5649722983075134
p_a,NFD21_50,native,4.246049991702942,0.09146597936671987,0.01133961485865218,0.5649722983075134
p_a,NFD21_50,non_native,NA,NA,NA,NA
p_a,NFD21_50,invasive,NA,NA,NA,NA
p_a,NFD21_51,total_species,5.5692112952495245,0.11885090123384602,9.628474329193317e-6,0.8828309831533397
p_a,NFD21_51,native,5.5692112952495245,0.11885090123384602,9.628474329193317e-6,0.8828309831533397
p_a,NFD21_51,non_native,NA,NA,NA,NA
p_a,NFD21_51,invasive,NA,NA,NA,NA
p_a,NFD21_52,total_species,11.053736679200396,0.1797696249703397,1.790716829312546e-8,0.9650201216207187
p_a,NFD21_52,native,10.379686143096214,0.1754310227186647,3.928375082656755e-8,0.9586164446707526
p_a,NFD21_52,non_native,0.684095474123717,0.23101808299578888,3.651520349570517e-4,0.8209627100633478
p_a,NFD21_52,invasive,0.3992374411277483,0.19218497899483666,0.08791906669742143,0.36609354066545696
p_a,NFD21_53,total_species,4.72076287437717,0.16786211056005634,1.0127539302976791e-7,0.953011433598214
p_a,NFD21_53,native,4.72076287437717,0.16786211056005634,1.0127539302976791e-7,0.953011433598214
p_a,NFD21_53,non_native,NA,NA,NA,NA
p_a,NFD21_53,invasive,NA,NA,NA,NA
p_a,NFD21_54,total_species,5.821737907008301,0.13158686108217732,0.027334184105126228,0.41305792780118267
p_a,NFD21_54,native,4.408340612812086,0.1319026032098279,0.014331922053774489,0.4767881001088098
p_a,NFD21_54,non_native,1.4133262845630068,0.1306338580931565,0.10665094525390992,0.25578744798167785
p_a,NFD21_54,invasive,NA,NA,NA,NA
p_a,NFD21_55,total_species,4.393044767821397,0.10019759144856276,1.333378106830464e-4,0.7870035338215485
p_a,NFD21_55,native,4.393044767821397,0.10019759144856276,1.333378106830464e-4,0.7870035338215485
p_a,NFD21_55,non_native,NA,NA,NA,NA
p_a,NFD21_55,invasive,NA,NA,NA,NA
p_a,NFD21_56,total_species,23.33013780698254,0.20618689334418872,4.886536952440395e-10,0.9888421790699828
p_a,NFD21_56,native,22.924877550550224,0.20651422614111692,8.375070377808666e-10,0.9875557353599688
p_a,NFD21_56,non_native,0.4031106684621901,0.18898695326340417,0.11156709871667533,0.3435148021275368
p_a,NFD21_56,invasive,NA,NA,NA,NA
p_a,NFD21_57,total_species,32.73802901851041,0.22482992458713,3.3579969355182825e-8,0.9672134288040303
p_a,NFD21_57,native,32.60217806009407,0.22332886864717583,3.016822268177879e-8,0.9677628793768441
p_a,NFD21_57,non_native,0.13653989321948545,0.4423605939463915,0.01769141057338752,0.660341826136114
p_a,NFD21_57,invasive,NA,NA,NA,NA
p_a,NFD21_58,total_species,26.518412893003457,0.2545473691357844,2.938548718420182e-9,0.9803114261245769
p_a,NFD21_58,native,26.518412893003457,0.2545473691357844,2.938548718420182e-9,0.9803114261245769
p_a,NFD21_58,non_native,NA,NA,NA,NA
p_a,NFD21_58,invasive,NA,NA,NA,NA
p_a,NFD21_59,total_species,13.88612287929754,0.19572124763182797,3.936226786638319e-7,0.9421810963881776
p_a,NFD21_59,native,12.017076866740066,0.19023850932677105,1.2294244542842376e-6,0.9253663739903406
p_a,NFD21_59,non_native,1.9052187118584132,0.22049822443732825,3.96332751804483e-5,0.8868896642345098
p_a,NFD21_59,invasive,NA,NA,NA,NA
p_a,NFD21_60,total_species,15.387255926028617,0.1792978695514052,2.0458519439455847e-7,0.9448891358218946
p_a,NFD21_60,native,12.786923639568396,0.18737292439010655,2.338797323360766e-7,0.9447528944300754
p_a,NFD21_60,non_native,2.5602509159543443,0.141117693085434,1.89310794044158e-4,0.7802473874115695
p_a,NFD21_60,invasive,0.13653989321948545,0.4423605939463915,0.01769141057338752,0.660341826136114
p_a,NFD21_61,total_species,22.336369101685417,0.17870457239915793,1.1076271508511913e-10,0.9874008610556424
p_a,NFD21_61,native,22.166862424295125,0.17626829410663633,1.7718477830799246e-10,0.9862079543036143
p_a,NFD21_61,non_native,0.13653989417256604,0.4423605921989992,0.017691411153930754,0.6603418261361216
p_a,NFD21_61,invasive,NA,NA,NA,NA
p_a,NFD21_62,total_species,37.63005651821892,0.17300479820207518,1.321576039631985e-7,0.9555041081947784
p_a,NFD21_62,native,37.33299980633507,0.1721402066302244,1.3015191529978796e-7,0.9555383848891458
p_a,NFD21_62,non_native,0.2830397025235058,0.2785708530774326,0.04747518356879178,0.49798449183433513
p_a,NFD21_62,invasive,NA,NA,NA,NA
p_a,NFD21_63,total_species,38.210945701181366,0.2059379443398321,7.474173245684144e-10,0.9837320739014735
p_a,NFD21_63,native,37.694600163194764,0.20618826162811715,5.010782314020486e-10,0.9848682470811465
p_a,NFD21_63,non_native,0.5113925781877018,0.1908415145203213,0.01953611906200276,0.5643777614084301
p_a,NFD21_63,invasive,NA,NA,NA,NA
p_a,NFD21_64,total_species,33.30192098070681,0.21487887286120008,5.954422755247123e-8,0.9621801740409461
p_a,NFD21_64,native,33.044831281289184,0.21348398860723175,6.595357134597733e-8,0.9612907574306563
p_a,NFD21_64,non_native,0.2842987664172013,0.3169128029512698,0.0042928662280729175,0.7413191942779895
p_a,NFD21_64,invasive,NA,NA,NA,NA
p_a,RZ2214,total_species,18.2557520184391,0.20543671549651782,1.0809026648843786e-8,0.9720264844842437
p_a,RZ2214,native,18.075218527637944,0.1994651546045954,1.2233251436169675e-8,0.9711034713483802
p_a,RZ2214,non_native,0.10112344272337101,0.6493097370486827,7.63625104938879e-4,0.8777844986126271
p_a,RZ2214,invasive,NA,NA,NA,NA
p_a,RZ2215,total_species,18.92336492133611,0.2356678995700668,7.534800009294384e-11,0.9899781387564437
p_a,RZ2215,native,18.64340720377603,0.23094647901687132,1.1741038254137817e-10,0.9890364658734577
p_a,RZ2215,non_native,0.27308319424507155,0.4423574696515799,0.01769133605355817,0.6603418261341893
p_a,RZ2215,invasive,NA,NA,NA,NA
p_a,RZ2216,total_species,13.456022793533478,0.20015827745203277,4.1512963577534785e-8,0.9643387220225077
p_a,RZ2216,native,13.015264495385,0.19630065424369242,2.940678574613618e-7,0.9483101980000527
p_a,RZ2216,non_native,0.3479400524117545,0.3624626479869174,0.016474378297785013,0.6049307274012907
p_a,RZ2216,invasive,NA,NA,NA,NA
p_a,RZ2217,total_species,18.086560771930266,0.18196006117185495,3.137032488512695e-8,0.9643927002978206
p_a,RZ2217,native,18.026967879079645,0.17912459278348034,5.8198081245474534e-8,0.9599414175035251
p_a,RZ2217,non_native,NA,NA,NA,NA
p_a,RZ2217,invasive,NA,NA,NA,NA
p_a,RZ2218,total_species,22.77897959449864,0.22448016646790211,9.235544692011606e-11,0.9886877530204615
p_a,RZ2218,native,22.210185883757003,0.2100677590486841,7.226657063634679e-11,0.9889010836529967
p_a,RZ2218,non_native,0.47484785898250126,0.5539297762945155,3.0169495679601225e-5,0.9301303805730344
p_a,RZ2218,invasive,0.10112344288880079,0.6493097366848428,7.63625155608714e-4,0.8777844986126275
p_a,RZ2219,total_species,27.957621296089815,0.20335019744500654,2.376414545902877e-10,0.9864943579189085
p_a,RZ2219,native,27.6487734139005,0.19972015136728694,2.7023074305062167e-10,0.9860762326313794
p_a,RZ2219,non_native,0.27308319424507155,0.4423574696515799,0.01769133605355817,0.6603418261341893
p_a,RZ2219,invasive,NA,NA,NA,NA
p_a,SB18008,total_species,21.818555731715712,0.24801755571367087,6.593691739352476e-9,0.983026803196982
p_a,SB18008,native,21.818555731715712,0.24801755571367087,6.593691739352476e-9,0.983026803196982
p_a,SB18008,non_native,NA,NA,NA,NA
p_a,SB18008,invasive,NA,NA,NA,NA
p_a,SB18019,total_species,19.188978678116992,0.21752072096581962,1.9646033428605358e-8,0.9708574543338528
p_a,SB18019,native,19.13014611229905,0.21194015887495513,3.592063064866083e-8,0.9672077336616189
p_a,SB18019,non_native,NA,NA,NA,NA
p_a,SB18019,invasive,NA,NA,NA,NA
p_a,SB18024,total_species,23.03343996656459,0.21355287582018742,1.68680346366654e-6,0.9458055433346952
p_a,SB18024,native,22.68955736219452,0.20715914844719288,1.8192662595864536e-6,0.9444862250562294
p_a,SB18024,non_native,0.2374291829429516,0.553924607275783,0.00490828057501771,0.8013007129900028
p_a,SB18024,invasive,NA,NA,NA,NA
p_a,SB18025,total_species,21.699854594067265,0.2052010192033927,3.4104570258094934e-6,0.9325149032867389
p_a,SB18025,native,19.781230840572402,0.19711616795203724,4.164317143049516e-6,0.9283858326545079
p_a,SB18025,non_native,1.9222163492857969,0.2743937797657426,3.6092707432070447e-4,0.8463285543891581
p_a,SB18025,invasive,NA,NA,NA,NA
p_a,SB18029,total_species,19.03182402220063,0.21724415349823745,2.5008218340727827e-9,0.979925925362659
p_a,SB18029,native,18.721602798555537,0.21328351016993405,1.7507446447597847e-9,0.9810687565202113
p_a,SB18029,non_native,0.22174375957532638,0.4721459664900917,0.005235212074643012,0.7442719945862951
p_a,SB18029,invasive,NA,NA,NA,NA
p_a,SB20033,total_species,14.046518403957888,0.22642754311216873,4.037536331161849e-8,0.967537066880377
p_a,SB20033,native,13.644333279942042,0.22743368895216695,2.7598828413537174e-8,0.9697833780451073
p_a,SB20033,non_native,0.3992374411277483,0.19218497899483666,0.08791906669742143,0.36609354066545696
p_a,SB20033,invasive,NA,NA,NA,NA
p_a,SB20060,total_species,7.8398477395323924,0.3003907829438733,1.1164335917635742e-9,0.9927478964372878
p_a,SB20060,native,6.930041271140382,0.2858129249691385,2.4199926600335804e-8,0.9849528729938559
p_a,SB20060,non_native,0.9815277656090392,0.3682498874534238,8.630452090215321e-4,0.8627902807929286
p_a,SB20060,invasive,NA,NA,NA,NA
p_a,SB20061,total_species,21.45097570421935,0.17438071586099427,7.094591757218874e-7,0.93976902253312
p_a,SB20061,native,19.882026258058787,0.16719013408890146,1.2732516668157268e-6,0.9319035622622459
p_a,SB20061,non_native,1.4588347987693213,0.27577991396056645,7.058036606570392e-5,0.8777482633617437
p_a,SB20061,invasive,NA,NA,NA,NA
p_a,SB20062,total_species,22.00413792969703,0.18998783202184577,6.632600326022826e-8,0.96141911114570755
p_a,SB20062,native,19.99722978450277,0.19116277014440872,1.560595371943619e-7,0.9546339239479635
p_a,SB20062,non_native,2.0009786051392044,0.17922097908132448,2.236304954634202e-4,0.8223630456392724
p_a,SB20062,invasive,NA,NA,NA,NA
p_a,SB20063,total_species,16.917561916359396,0.20407060933211782,2.5135065830748063e-10,0.9860962796620442
p_a,SB20063,native,15.25428961861588,0.2056835046675547,2.3728503503949087e-10,0.9862462062340114
p_a,SB20063,non_native,1.6605799027139296,0.18932883614103813,6.322185613910265e-4,0.774494503308313
p_a,SB20063,invasive,NA,NA,NA,NA
p_a,SB20077,total_species,14.27657918773131,0.21713461291768313,6.630620276575162e-7,0.9435356320837068
p_a,SB20077,native,12.857134779561612,0.2201929144546306,2.6217482346632806e-7,0.9525301533929971
p_a,SB20077,non_native,1.4035913219991283,0.1918483146059188,0.0014839459679803653,0.7458425815500094
p_a,SB20077,invasive,NA,NA,NA,NA
p_a,SB20078,total_species,15.813503851163478,0.18313772208695453,2.006548850880459e-9,0.9788309627769911
p_a,SB20078,native,15.066532654459325,0.17537905042877674,1.842267447740991e-9,0.9787399625095292
p_a,SB20078,non_native,0.698931949334428,0.3217665394399976,2.2318078061000042e-5,0.9119030659782584
p_a,SB20078,invasive,NA,NA,NA,NA
p_a,SB20079,total_species,8.688980707326989,0.23051731447269294,2.2523592469529592e-8,0.9757909734015652
p_a,SB20079,native,7.880652904514975,0.22390164924010425,1.1986218317909098e-7,0.965051611432217
p_a,SB20079,non_native,0.8196616601316015,0.28197486631229574,1.229324789741686e-4,0.8813651164886637
p_a,SB20079,invasive,NA,NA,NA,NA
p_a,SB20081,total_species,20.788066483913152,0.2158458787250942,1.3144099091524826e-11,0.9920711178043672
p_a,SB20081,native,20.247008081791577,0.21381626656639788,5.4573212904890785e-11,0.9896551093403332
p_a,SB20081,non_native,0.5337621887478468,0.2852806158258811,0.0012400923104454278,0.7784010302028337
p_a,SB20081,invasive,NA,NA,NA,NA
p_a,SB20083,total_species,16.64378888351888,0.22695386536761825,4.9260924986384666e-8,0.9652850022955899
p_a,SB20083,native,15.025238873294692,0.21566188862603378,1.1824016364552686e-8,0.9731330578298534
p_a,SB20083,non_native,1.4468183947154238,0.3452743705427542,0.003523473760105563,0.7173744191463837
p_a,SB20083,invasive,0.13653989417256604,0.4423605921989992,0.017691411153930754,0.6603418261361216
p_a,SB20084,total_species,13.211325605615043,0.277387622730554,1.5432245374795664e-7,0.9613669160102302
p_a,SB20084,native,12.450151246344118,0.26393830746573205,2.1359593729565234e-7,0.9577828483585803
p_a,SB20084,non_native,0.8449839855287574,0.4017224678091581,7.238618647615961e-5,0.9007301308711997
p_a,SB20084,invasive,NA,NA,NA,NA
p_a,SB20086,total_species,21.003402660877533,0.2027796431598921,2.022844804111908e-7,0.9553235512975918
p_a,SB20086,native,21.003402660877533,0.2027796431598921,2.022844804111908e-7,0.9553235512975918
p_a,SB20086,non_native,NA,NA,NA,NA
p_a,SB20086,invasive,NA,NA,NA,NA
p_a,SB20100,total_species,18.790280262412402,0.23515598694295503,1.4295283338786012e-9,0.98285727210863
p_a,SB20100,native,18.10507523029166,0.23127352322663092,1.3309902132024102e-9,0.9829564950810182
p_a,SB20100,non_native,0.6535722798893481,0.3338329095995775,2.929819702836351e-4,0.8472036402056031
p_a,SB20100,invasive,NA,NA,NA,NA
p_a,SB20101,total_species,33.86174019971269,0.18568638799212264,7.641511575457286e-9,0.9738218519645789
p_a,SB20101,native,32.952399708557756,0.18550817362600044,8.31492837283447e-9,0.9733312290795235
p_a,SB20101,non_native,0.9107353545363456,0.19138227855633383,5.256667921720215e-4,0.7985379220635928
p_a,SB20101,invasive,NA,NA,NA,NA
p_a,SB20102,total_species,23.51302733502412,0.20712484967678896,5.255261243105794e-9,0.9764612375034687
p_a,SB20102,native,23.477924581006437,0.20483796690096628,6.665033968253756e-9,0.9753446256944347
p_a,SB20102,non_native,NA,NA,NA,NA
p_a,SB20102,invasive,NA,NA,NA,NA
p_a,SB20103,total_species,17.46771915575294,0.2790672517658064,1.168559994341254e-9,0.9848398021006197
p_a,SB20103,native,16.6304908940166,0.27814138786813947,4.2195103977849974e-9,0.9806739946690679
p_a,SB20103,non_native,0.8447455428788825,0.2940425789964821,0.005512439219885327,0.7111105039071315
p_a,SB20103,invasive,NA,NA,NA,NA
p_a,SB20104,total_species,23.0815041444553,0.2246422015965512,3.590488233960866e-8,0.968422344495139
p_a,SB20104,native,22.650641575957604,0.22190434141995666,2.7817931443956043e-8,0.9697101144716894
p_a,SB20104,non_native,0.41480726780456056,0.34802049973562005,0.01734085145271952,0.6303234892380217
p_a,SB20104,invasive,NA,NA,NA,NA
p_a,SB20112,total_species,25.55777659348979,0.21567498847437544,2.8848898548524093e-10,0.9865559119014679
p_a,SB20112,native,25.55777659348979,0.21567498847437544,2.8848898548524093e-10,0.9865559119014679
p_a,SB20112,non_native,NA,NA,NA,NA
p_a,SB20112,invasive,NA,NA,NA,NA
p_a,SB20113,total_species,32.616131709643334,0.2000459641418857,8.801490961215062e-13,0.9950556456015601
p_a,SB20113,native,32.57714757776855,0.19838378550012872,1.8118707706564601e-12,0.9943489679917377
p_a,SB20113,non_native,NA,NA,NA,NA
p_a,SB20113,invasive,NA,NA,NA,NA
p_a,SB20120,total_species,24.2816890869291,0.22346647281977358,2.045724148093882e-11,0.9916775472205297
p_a,SB20120,native,24.1428981705307,0.22146134275949544,2.26409286374865e-11,0.991488582093888
p_a,SB20120,non_native,0.13653989417256604,0.4423605921989992,0.017691411153930754,0.6603418261361216
p_a,SB20120,invasive,NA,NA,NA,NA
p_a,SB20121,total_species,20.609644138019128,0.23027455630774407,3.4658530716244014e-9,0.9794603912491993
p_a,SB20121,native,18.63336449767296,0.23066807721535007,4.576740041793948e-9,0.9782393660925596
p_a,SB20121,non_native,1.9736414441132824,0.22701009135089434,1.988040129663991e-6,0.9363333028688942
p_a,SB20121,invasive,NA,NA,NA,NA
p_a,SB20122,total_species,33.07407958685769,0.22192047411882115,1.730500677120402e-10,0.9878493933070205
p_a,SB20122,native,33.07407958685769,0.22192047411882115,1.730500677120402e-10,0.9878493933070205
p_a,SB20122,non_native,NA,NA,NA,NA
p_a,SB20122,invasive,NA,NA,NA,NA
p_a,SB20129,total_species,14.990639677347612,0.24231735694051407,2.483303659389659e-12,0.9944861358976101
p_a,SB20129,native,14.990897587714434,0.23849207817678927,6.1071490726368e-12,0.9934706517264408
p_a,SB20129,non_native,NA,NA,NA,NA
p_a,SB20129,invasive,NA,NA,NA,NA
