type,series,scale,total_species,native,non_native,invasive,naturalised,casual,neophyte,archaeophyte,non_native_percent,invasive_percent,archaeophyte_percent,neophyte_percent,p_a_non_native,p_a_invasive,p_a_neophyte,pca1_clima,dataset,habitat_group,habitat_broad,economic_use,zonality,lon,lat,altitude,BIO1,BIO12,BIO7,BIO15,pH,depth_mean,cover_herbs,cover_herbs_sum,inclination,heat_index,cover_litter,grazing,grazing_intencity,mowing,burning,abandonment,build_up_5km,built_up_2km,deph_SD,microrelief,cover_stones,cover_gravel,cover_soil,cover_shrub_total,sand,silt,clay,conductivity,Corg,roads,footprint_values,cover_gravel_stones,builtup_250m,cropland_250m,builtup_500m,cropland_500m,builtup_1000m,cropland_1000m,builtup_2000m,cropland_2000m
p_a,NFD21_62,10,61,60,1,0,0,1,1,0,0.01639344262295082,0,0,0.01639344262295082,1,0,1,0.27964242499999997,7,meso-xeric,dry,1,1,25.895000000000003,48.258889,267.5,87,658,306,46,NA,NA,95,116.68,3,3.21e-18,NA,0,0,0,0,1,38.81101711,18.841774355,NA,NA,NA,NA,NA,4.255,NA,NA,NA,NA,NA,524,35,NA,4.39781665802002,47.3016929626465,17.052709579467802,42.744228363037095,22.9920644760132,46.462497711181655,18.4519138336182,48.38884353637695
p_a,NFD21_62,100,76,75,1,0,0,1,1,0,0.013157894736842105,0,0,0.013157894736842105,1,0,1,0.27964242499999997,7,meso-xeric,dry,1,1,25.895000000000003,48.258889,267.5,87,658,306,46,NA,NA,95,116.68,3,3.21e-18,NA,0,0,0,0,1,38.81101711,18.841774355,NA,NA,NA,NA,NA,4.255,NA,NA,NA,NA,NA,524,35,NA,4.39781665802002,47.3016929626465,17.052709579467802,42.744228363037095,22.9920644760132,46.462497711181655,18.4519138336182,48.38884353637695
p_a,NFD21_63,1e-4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827617124,7,meso-xeric,dry,1,1,25.77374,48.30018,423,80,799,304,50,NA,NA,100,91.485,5,-0.061863827,NA,0,0,0,0,1,2.921999591,1.14212548,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,324,15,NA,2.64175844192505,30.0907192230225,1.7915130853653,27.2446537017822,1.30569064617157,25.8171539306641,1.1483381986618,25.8016719818115
p_a,NFD21_63,0.001,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827617124,7,meso-xeric,dry,1,1,25.77374,48.30018,423,80,799,304,50,NA,NA,100,91.485,5,-0.061863827,NA,0,0,0,0,1,2.921999591,1.14212548,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,324,15,NA,2.64175844192505,30.0907192230225,1.7915130853653,27.2446537017822,1.30569064617157,25.8171539306641,1.1483381986618,25.8016719818115
p_a,NFD21_63,0.01,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827617124,7,meso-xeric,dry,1,1,25.77374,48.30018,423,80,799,304,50,NA,NA,100,91.485,5,-0.061863827,NA,0,0,0,0,1,2.921999591,1.14212548,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,324,15,NA,2.64175844192505,30.0907192230225,1.7915130853653,27.2446537017822,1.30569064617157,25.8171539306641,1.1483381986618,25.8016719818115
p_a,NFD21_63,0.1,25,24,1,1,0,0,1,0,0.04,0.04,0,0.04,1,1,1,0.827617124,7,meso-xeric,dry,1,1,25.77374,48.30018,423,80,799,304,50,NA,NA,100,91.485,5,-0.061863827,NA,0,0,0,0,1,2.921999591,1.14212548,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,324,15,NA,2.64175844192505,30.0907192230225,1.7915130853653,27.2446537017822,1.30569064617157,25.8171539306641,1.1483381986618,25.8016719818115
p_a,NFD21_63,1,42,41,1,1,0,0,1,0,0.023809523809523808,0.023809523809523808,0,0.023809523809523808,1,1,1,0.827617124,7,meso-xeric,dry,1,1,25.77374,48.30018,423,80,799,304,50,NA,NA,100,91.485,5,-0.061863827,NA,0,0,0,0,1,2.921999591,1.14212548,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,324,15,NA,2.64175844192505,30.0907192230225,1.7915130853653,27.2446537017822,1.30569064617157,25.8171539306641,1.1483381986618,25.8016719818115
p_a,NFD21_63,10,63,62,1,1,0,0,1,0,0.015873015873015872,0.015873015873015872,0,0.015873015873015872,1,1,1,0.827617124,7,meso-xeric,dry,1,1,25.77374,48.30018,423,80,799,304,50,NA,NA,100,91.485,5,-0.061863827,NA,0,0,0,0,1,2.921999591,1.14212548,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,324,15,NA,2.64175844192505,30.0907192230225,1.7915130853653,27.2446537017822,1.30569064617157,25.8171539306641,1.1483381986618,25.8016719818115
p_a,NFD21_63,1e-4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827617124,7,meso-xeric,dry,1,1,25.77374,48.30018,423,80,799,304,50,NA,NA,100,91.485,5,-0.061863827,NA,0,0,0,0,1,2.921999591,1.14212548,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,324,15,NA,2.64175844192505,30.0907192230225,1.7915130853653,27.2446537017822,1.30569064617157,25.8171539306641,1.1483381986618,25.8016719818115
p_a,NFD21_63,0.001,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827617124,7,meso-xeric,dry,1,1,25.77374,48.30018,423,80,799,304,50,NA,NA,100,91.485,5,-0.061863827,NA,0,0,0,0,1,2.921999591,1.14212548,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,324,15,NA,2.64175844192505,30.0907192230225,1.7915130853653,27.2446537017822,1.30569064617157,25.8171539306641,1.1483381986618,25.8016719818115
p_a,NFD21_63,0.01,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827617124,7,meso-xeric,dry,1,1,25.77374,48.30018,423,80,799,304,50,NA,NA,100,91.485,5,-0.061863827,NA,0,0,0,0,1,2.921999591,1.14212548,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,324,15,NA,2.64175844192505,30.0907192230225,1.7915130853653,27.2446537017822,1.30569064617157,25.8171539306641,1.1483381986618,25.8016719818115
p_a,NFD21_63,0.1,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827617124,7,meso-xeric,dry,1,1,25.77374,48.30018,423,80,799,304,50,NA,NA,100,91.485,5,-0.061863827,NA,0,0,0,0,1,2.921999591,1.14212548,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,324,15,NA,2.64175844192505,30.0907192230225,1.7915130853653,27.2446537017822,1.30569064617157,25.8171539306641,1.1483381986618,25.8016719818115
p_a,NFD21_63,1,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827617124,7,meso-xeric,dry,1,1,25.77374,48.30018,423,80,799,304,50,NA,NA,100,91.485,5,-0.061863827,NA,0,0,0,0,1,2.921999591,1.14212548,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,324,15,NA,2.64175844192505,30.0907192230225,1.7915130853653,27.2446537017822,1.30569064617157,25.8171539306641,1.1483381986618,25.8016719818115
p_a,NFD21_63,10,61,60,1,1,0,0,1,0,0.01639344262295082,0.01639344262295082,0,0.01639344262295082,1,1,1,0.827617124,7,meso-xeric,dry,1,1,25.77374,48.30018,423,80,799,304,50,NA,NA,100,91.485,5,-0.061863827,NA,0,0,0,0,1,2.921999591,1.14212548,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,324,15,NA,2.64175844192505,30.0907192230225,1.7915130853653,27.2446537017822,1.30569064617157,25.8171539306641,1.1483381986618,25.8016719818115
p_a,NFD21_63,100,91,90,1,1,0,0,1,0,0.01098901098901099,0.01098901098901099,0,0.01098901098901099,1,1,1,0.827617124,7,meso-xeric,dry,1,1,25.77374,48.30018,423,80,799,304,50,NA,NA,100,91.485,5,-0.061863827,NA,0,0,0,0,1,2.921999591,1.14212548,NA,NA,NA,NA,NA,0.005,NA,NA,NA,NA,NA,324,15,NA,2.64175844192505,30.0907192230225,1.7915130853653,27.2446537017822,1.30569064617157,25.8171539306641,1.1483381986618,25.8016719818115
p_a,NFD21_64,1e-4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257129278,7,meso-xeric,dry,1,1,25.82594,48.46949,241,89,668,305,46,NA,38.9,100,112.235,NA,NA,NA,0,0,0,0,1,4.118110847500001,0.0537431545,7.08,NA,NA,NA,NA,15.015,NA,NA,NA,NA,NA,374,14,NA,0,64.16779708862305,0,72.12516403198245,0,73.25199127197266,0.0530720390379429,75.06060028076169
p_a,NFD21_64,0.001,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257129278,7,meso-xeric,dry,1,1,25.82594,48.46949,241,89,668,305,46,NA,38.9,100,112.235,NA,NA,NA,0,0,0,0,1,4.118110847500001,0.0537431545,7.08,NA,NA,NA,NA,15.015,NA,NA,NA,NA,NA,374,14,NA,0,64.16779708862305,0,72.12516403198245,0,73.25199127197266,0.0530720390379429,75.06060028076169
p_a,NFD21_64,0.01,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257129278,7,meso-xeric,dry,1,1,25.82594,48.46949,241,89,668,305,46,NA,38.9,100,112.235,NA,NA,NA,0,0,0,0,1,4.118110847500001,0.0537431545,7.08,NA,NA,NA,NA,15.015,NA,NA,NA,NA,NA,374,14,NA,0,64.16779708862305,0,72.12516403198245,0,73.25199127197266,0.0530720390379429,75.06060028076169
p_a,NFD21_64,0.1,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257129278,7,meso-xeric,dry,1,1,25.82594,48.46949,241,89,668,305,46,NA,38.9,100,112.235,NA,NA,NA,0,0,0,0,1,4.118110847500001,0.0537431545,7.08,NA,NA,NA,NA,15.015,NA,NA,NA,NA,NA,374,14,NA,0,64.16779708862305,0,72.12516403198245,0,73.25199127197266,0.0530720390379429,75.06060028076169
p_a,NFD21_64,1,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257129278,7,meso-xeric,dry,1,1,25.82594,48.46949,241,89,668,305,46,NA,38.9,100,112.235,NA,NA,NA,0,0,0,0,1,4.118110847500001,0.0537431545,7.08,NA,NA,NA,NA,15.015,NA,NA,NA,NA,NA,374,14,NA,0,64.16779708862305,0,72.12516403198245,0,73.25199127197266,0.0530720390379429,75.06060028076169
p_a,NFD21_64,10,64,63,1,0,1,0,1,0,0.015625,0,0,0.015625,1,0,1,0.257129278,7,meso-xeric,dry,1,1,25.82594,48.46949,241,89,668,305,46,NA,38.9,100,112.235,NA,NA,NA,0,0,0,0,1,4.118110847500001,0.0537431545,7.08,NA,NA,NA,NA,15.015,NA,NA,NA,NA,NA,374,14,NA,0,64.16779708862305,0,72.12516403198245,0,73.25199127197266,0.0530720390379429,75.06060028076169
p_a,NFD21_64,1e-4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257129278,7,meso-xeric,dry,1,1,25.82594,48.46949,241,89,668,305,46,NA,38.9,100,112.235,NA,NA,NA,0,0,0,0,1,4.118110847500001,0.0537431545,7.08,NA,NA,NA,NA,15.015,NA,NA,NA,NA,NA,374,14,NA,0,64.16779708862305,0,72.12516403198245,0,73.25199127197266,0.0530720390379429,75.06060028076169
p_a,NFD21_64,0.001,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257129278,7,meso-xeric,dry,1,1,25.82594,48.46949,241,89,668,305,46,NA,38.9,100,112.235,NA,NA,NA,0,0,0,0,1,4.118110847500001,0.0537431545,7.08,NA,NA,NA,NA,15.015,NA,NA,NA,NA,NA,374,14,NA,0,64.16779708862305,0,72.12516403198245,0,73.25199127197266,0.0530720390379429,75.06060028076169
p_a,NFD21_64,0.01,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257129278,7,meso-xeric,dry,1,1,25.82594,48.46949,241,89,668,305,46,NA,38.9,100,112.235,NA,NA,NA,0,0,0,0,1,4.118110847500001,0.0537431545,7.08,NA,NA,NA,NA,15.015,NA,NA,NA,NA,NA,374,14,NA,0,64.16779708862305,0,72.12516403198245,0,73.25199127197266,0.0530720390379429,75.06060028076169
p_a,NFD21_64,0.1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257129278,7,meso-xeric,dry,1,1,25.82594,48.46949,241,89,668,305,46,NA,38.9,100,112.235,NA,NA,NA,0,0,0,0,1,4.118110847500001,0.0537431545,7.08,NA,NA,NA,NA,15.015,NA,NA,NA,NA,NA,374,14,NA,0,64.16779708862305,0,72.12516403198245,0,73.25199127197266,0.0530720390379429,75.06060028076169
p_a,NFD21_64,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257129278,7,meso-xeric,dry,1,1,25.82594,48.46949,241,89,668,305,46,NA,38.9,100,112.235,NA,NA,NA,0,0,0,0,1,4.118110847500001,0.0537431545,7.08,NA,NA,NA,NA,15.015,NA,NA,NA,NA,NA,374,14,NA,0,64.16779708862305,0,72.12516403198245,0,73.25199127197266,0.0530720390379429,75.06060028076169
p_a,NFD21_64,10,47,46,1,0,1,0,1,0,0.02127659574468085,0,0,0.02127659574468085,1,0,1,0.257129278,7,meso-xeric,dry,1,1,25.82594,48.46949,241,89,668,305,46,NA,38.9,100,112.235,NA,NA,NA,0,0,0,0,1,4.118110847500001,0.0537431545,7.08,NA,NA,NA,NA,15.015,NA,NA,NA,NA,NA,374,14,NA,0,64.16779708862305,0,72.12516403198245,0,73.25199127197266,0.0530720390379429,75.06060028076169
p_a,NFD21_64,100,89,88,1,0,1,0,1,0,0.011235955056179775,0,0,0.011235955056179775,1,0,1,0.257129278,7,meso-xeric,dry,1,1,25.82594,48.46949,241,89,668,305,46,NA,38.9,100,112.235,NA,NA,NA,0,0,0,0,1,4.118110847500001,0.0537431545,7.08,NA,NA,NA,NA,15.015,NA,NA,NA,NA,NA,374,14,NA,0,64.16779708862305,0,72.12516403198245,0,73.25199127197266,0.0530720390379429,75.06060028076169
p_a,RZ2214,1e-4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.09411,49.94143,138,83,509,321,36,7.375,71.80000000000001,85,93.735,23,0.410867707,50,0,0,0,0,1,7.446610348,1.865795434,7.197096188,4,0,0,100,2.55,56.5,37.400000000000006,6.1,219.5,1.705,420,16,0,0,57.560869216918945,0,57.3058891296387,0.0303882285952568,49.80335807800295,1.818701565265655,53.6499538421631
p_a,RZ2214,0.001,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.09411,49.94143,138,83,509,321,36,7.375,71.80000000000001,85,93.735,23,0.410867707,50,0,0,0,0,1,7.446610348,1.865795434,7.197096188,4,0,0,100,2.55,56.5,37.400000000000006,6.1,219.5,1.705,420,16,0,0,57.560869216918945,0,57.3058891296387,0.0303882285952568,49.80335807800295,1.818701565265655,53.6499538421631
p_a,RZ2214,0.01,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.09411,49.94143,138,83,509,321,36,7.375,71.80000000000001,85,93.735,23,0.410867707,50,0,0,0,0,1,7.446610348,1.865795434,7.197096188,4,0,0,100,2.55,56.5,37.400000000000006,6.1,219.5,1.705,420,16,0,0,57.560869216918945,0,57.3058891296387,0.0303882285952568,49.80335807800295,1.818701565265655,53.6499538421631
p_a,RZ2214,0.1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.09411,49.94143,138,83,509,321,36,7.375,71.80000000000001,85,93.735,23,0.410867707,50,0,0,0,0,1,7.446610348,1.865795434,7.197096188,4,0,0,100,2.55,56.5,37.400000000000006,6.1,219.5,1.705,420,16,0,0,57.560869216918945,0,57.3058891296387,0.0303882285952568,49.80335807800295,1.818701565265655,53.6499538421631
p_a,RZ2214,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.09411,49.94143,138,83,509,321,36,7.375,71.80000000000001,85,93.735,23,0.410867707,50,0,0,0,0,1,7.446610348,1.865795434,7.197096188,4,0,0,100,2.55,56.5,37.400000000000006,6.1,219.5,1.705,420,16,0,0,57.560869216918945,0,57.3058891296387,0.0303882285952568,49.80335807800295,1.818701565265655,53.6499538421631
p_a,RZ2214,10,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.09411,49.94143,138,83,509,321,36,7.375,71.80000000000001,85,93.735,23,0.410867707,50,0,0,0,0,1,7.446610348,1.865795434,7.197096188,4,0,0,100,2.55,56.5,37.400000000000006,6.1,219.5,1.705,420,16,0,0,57.560869216918945,0,57.3058891296387,0.0303882285952568,49.80335807800295,1.818701565265655,53.6499538421631
p_a,RZ2214,1e-4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.09411,49.94143,138,83,509,321,36,7.375,71.80000000000001,85,93.735,23,0.410867707,50,0,0,0,0,1,7.446610348,1.865795434,7.197096188,4,0,0,100,2.55,56.5,37.400000000000006,6.1,219.5,1.705,420,16,0,0,57.560869216918945,0,57.3058891296387,0.0303882285952568,49.80335807800295,1.818701565265655,53.6499538421631
p_a,RZ2214,0.001,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.09411,49.94143,138,83,509,321,36,7.375,71.80000000000001,85,93.735,23,0.410867707,50,0,0,0,0,1,7.446610348,1.865795434,7.197096188,4,0,0,100,2.55,56.5,37.400000000000006,6.1,219.5,1.705,420,16,0,0,57.560869216918945,0,57.3058891296387,0.0303882285952568,49.80335807800295,1.818701565265655,53.6499538421631
p_a,RZ2214,0.01,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.09411,49.94143,138,83,509,321,36,7.375,71.80000000000001,85,93.735,23,0.410867707,50,0,0,0,0,1,7.446610348,1.865795434,7.197096188,4,0,0,100,2.55,56.5,37.400000000000006,6.1,219.5,1.705,420,16,0,0,57.560869216918945,0,57.3058891296387,0.0303882285952568,49.80335807800295,1.818701565265655,53.6499538421631
p_a,RZ2214,0.1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.09411,49.94143,138,83,509,321,36,7.375,71.80000000000001,85,93.735,23,0.410867707,50,0,0,0,0,1,7.446610348,1.865795434,7.197096188,4,0,0,100,2.55,56.5,37.400000000000006,6.1,219.5,1.705,420,16,0,0,57.560869216918945,0,57.3058891296387,0.0303882285952568,49.80335807800295,1.818701565265655,53.6499538421631
p_a,RZ2214,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.09411,49.94143,138,83,509,321,36,7.375,71.80000000000001,85,93.735,23,0.410867707,50,0,0,0,0,1,7.446610348,1.865795434,7.197096188,4,0,0,100,2.55,56.5,37.400000000000006,6.1,219.5,1.705,420,16,0,0,57.560869216918945,0,57.3058891296387,0.0303882285952568,49.80335807800295,1.818701565265655,53.6499538421631
p_a,RZ2214,10,32,31,1,1,0,0,1,0,0.03125,0.03125,0,0.03125,1,1,1,-0.01921793,10,meso-xeric,dry,1,1,31.09411,49.94143,138,83,509,321,36,7.375,71.80000000000001,85,93.735,23,0.410867707,50,0,0,0,0,1,7.446610348,1.865795434,7.197096188,4,0,0,100,2.55,56.5,37.400000000000006,6.1,219.5,1.705,420,16,0,0,57.560869216918945,0,57.3058891296387,0.0303882285952568,49.80335807800295,1.818701565265655,53.6499538421631
p_a,RZ2214,100,43,41,2,1,0,1,2,0,0.046511627906976744,0.023255813953488372,0,0.046511627906976744,1,1,1,-0.01921793,10,meso-xeric,dry,1,1,31.09411,49.94143,138,83,509,321,36,7.375,71.80000000000001,85,93.735,23,0.410867707,50,0,0,0,0,1,7.446610348,1.865795434,7.197096188,4,0,0,100,2.55,56.5,37.400000000000006,6.1,219.5,1.705,420,16,0,0,57.560869216918945,0,57.3058891296387,0.0303882285952568,49.80335807800295,1.818701565265655,53.6499538421631
p_a,RZ2215,1e-4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514952,10,meso-xeric,dry,1,1,31.0943385,49.941636,140,84,526,321,35,6.835,57.6,87.5,85.49000000000001,19.5,0.156009449,72.5,0,0,0,0,1,7.428111324,1.9008980115,13.286204863,3.5,0,0,100,4.3,48.75,41.7,9.55,120.7,1.295,420,16,0,0,56.13476371765139,0,57.498704910278306,0.029511927627027,49.650266647338896,1.818041503429415,53.8506164550781
p_a,RZ2215,0.001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514952,10,meso-xeric,dry,1,1,31.0943385,49.941636,140,84,526,321,35,6.835,57.6,87.5,85.49000000000001,19.5,0.156009449,72.5,0,0,0,0,1,7.428111324,1.9008980115,13.286204863,3.5,0,0,100,4.3,48.75,41.7,9.55,120.7,1.295,420,16,0,0,56.13476371765139,0,57.498704910278306,0.029511927627027,49.650266647338896,1.818041503429415,53.8506164550781
p_a,RZ2215,0.01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514952,10,meso-xeric,dry,1,1,31.0943385,49.941636,140,84,526,321,35,6.835,57.6,87.5,85.49000000000001,19.5,0.156009449,72.5,0,0,0,0,1,7.428111324,1.9008980115,13.286204863,3.5,0,0,100,4.3,48.75,41.7,9.55,120.7,1.295,420,16,0,0,56.13476371765139,0,57.498704910278306,0.029511927627027,49.650266647338896,1.818041503429415,53.8506164550781
p_a,RZ2215,0.1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514952,10,meso-xeric,dry,1,1,31.0943385,49.941636,140,84,526,321,35,6.835,57.6,87.5,85.49000000000001,19.5,0.156009449,72.5,0,0,0,0,1,7.428111324,1.9008980115,13.286204863,3.5,0,0,100,4.3,48.75,41.7,9.55,120.7,1.295,420,16,0,0,56.13476371765139,0,57.498704910278306,0.029511927627027,49.650266647338896,1.818041503429415,53.8506164550781
p_a,RZ2215,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514952,10,meso-xeric,dry,1,1,31.0943385,49.941636,140,84,526,321,35,6.835,57.6,87.5,85.49000000000001,19.5,0.156009449,72.5,0,0,0,0,1,7.428111324,1.9008980115,13.286204863,3.5,0,0,100,4.3,48.75,41.7,9.55,120.7,1.295,420,16,0,0,56.13476371765139,0,57.498704910278306,0.029511927627027,49.650266647338896,1.818041503429415,53.8506164550781
p_a,RZ2215,10,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514952,10,meso-xeric,dry,1,1,31.0943385,49.941636,140,84,526,321,35,6.835,57.6,87.5,85.49000000000001,19.5,0.156009449,72.5,0,0,0,0,1,7.428111324,1.9008980115,13.286204863,3.5,0,0,100,4.3,48.75,41.7,9.55,120.7,1.295,420,16,0,0,56.13476371765139,0,57.498704910278306,0.029511927627027,49.650266647338896,1.818041503429415,53.8506164550781
p_a,RZ2215,1e-4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514952,10,meso-xeric,dry,1,1,31.0943385,49.941636,140,84,526,321,35,6.835,57.6,87.5,85.49000000000001,19.5,0.156009449,72.5,0,0,0,0,1,7.428111324,1.9008980115,13.286204863,3.5,0,0,100,4.3,48.75,41.7,9.55,120.7,1.295,420,16,0,0,56.13476371765139,0,57.498704910278306,0.029511927627027,49.650266647338896,1.818041503429415,53.8506164550781
p_a,RZ2215,0.001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514952,10,meso-xeric,dry,1,1,31.0943385,49.941636,140,84,526,321,35,6.835,57.6,87.5,85.49000000000001,19.5,0.156009449,72.5,0,0,0,0,1,7.428111324,1.9008980115,13.286204863,3.5,0,0,100,4.3,48.75,41.7,9.55,120.7,1.295,420,16,0,0,56.13476371765139,0,57.498704910278306,0.029511927627027,49.650266647338896,1.818041503429415,53.8506164550781
p_a,RZ2215,0.01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514952,10,meso-xeric,dry,1,1,31.0943385,49.941636,140,84,526,321,35,6.835,57.6,87.5,85.49000000000001,19.5,0.156009449,72.5,0,0,0,0,1,7.428111324,1.9008980115,13.286204863,3.5,0,0,100,4.3,48.75,41.7,9.55,120.7,1.295,420,16,0,0,56.13476371765139,0,57.498704910278306,0.029511927627027,49.650266647338896,1.818041503429415,53.8506164550781
p_a,RZ2215,0.1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514952,10,meso-xeric,dry,1,1,31.0943385,49.941636,140,84,526,321,35,6.835,57.6,87.5,85.49000000000001,19.5,0.156009449,72.5,0,0,0,0,1,7.428111324,1.9008980115,13.286204863,3.5,0,0,100,4.3,48.75,41.7,9.55,120.7,1.295,420,16,0,0,56.13476371765139,0,57.498704910278306,0.029511927627027,49.650266647338896,1.818041503429415,53.8506164550781
p_a,RZ2215,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001514952,10,meso-xeric,dry,1,1,31.0943385,49.941636,140,84,526,321,35,6.835,57.6,87.5,85.49000000000001,19.5,0.156009449,72.5,0,0,0,0,1,7.428111324,1.9008980115,13.286204863,3.5,0,0,100,4.3,48.75,41.7,9.55,120.7,1.295,420,16,0,0,56.13476371765139,0,57.498704910278306,0.029511927627027,49.650266647338896,1.818041503429415,53.8506164550781
p_a,RZ2215,10,34,32,2,1,1,0,1,1,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,1,1,1,0.001514952,10,meso-xeric,dry,1,1,31.0943385,49.941636,140,84,526,321,35,6.835,57.6,87.5,85.49000000000001,19.5,0.156009449,72.5,0,0,0,0,1,7.428111324,1.9008980115,13.286204863,3.5,0,0,100,4.3,48.75,41.7,9.55,120.7,1.295,420,16,0,0,56.13476371765139,0,57.498704910278306,0.029511927627027,49.650266647338896,1.818041503429415,53.8506164550781
p_a,RZ2215,100,53,51,2,1,1,0,1,1,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,1,1,1,0.001514952,10,meso-xeric,dry,1,1,31.0943385,49.941636,140,84,526,321,35,6.835,57.6,87.5,85.49000000000001,19.5,0.156009449,72.5,0,0,0,0,1,7.428111324,1.9008980115,13.286204863,3.5,0,0,100,4.3,48.75,41.7,9.55,120.7,1.295,420,16,0,0,56.13476371765139,0,57.498704910278306,0.029511927627027,49.650266647338896,1.818041503429415,53.8506164550781
p_a,RZ2216,1e-4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.096978,49.940748,130.5,83,509,321,36,6.8,52.1,91,103.805,17,-0.263653479,95,0,0,0,0,1,7.004086236,2.240085088,9.9863353365,5,0,0,100,1.75,47,42.55,10.45,111.4,1.295,420,16,0,0,56.053125381469755,0,58.3515167236328,0.05383593775331975,47.7964172363281,2.211280345916745,51.6905288696289
p_a,RZ2216,0.001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.096978,49.940748,130.5,83,509,321,36,6.8,52.1,91,103.805,17,-0.263653479,95,0,0,0,0,1,7.004086236,2.240085088,9.9863353365,5,0,0,100,1.75,47,42.55,10.45,111.4,1.295,420,16,0,0,56.053125381469755,0,58.3515167236328,0.05383593775331975,47.7964172363281,2.211280345916745,51.6905288696289
p_a,RZ2216,0.01,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01921793,10,meso-xeric,dry,1,1,31.096978,49.940748,130.5,83,509,321,36,6.8,52.1,91,103.805,17,-0.263653479,95,0,0,0,0,1,7.004086236,2.240085088,9.9863353365,5,0,0,100,1.75,47,42.55,10.45,111.4,1.295,420,16,0,0,56.053125381469755,0,58.3515167236328,0.05383593775331975,47.7964172363281,2.211280345916745,51.6905288696289
