type,series,subplot,scale,total_species,native,non_native,invasive,naturalised,casual,neophyte,archaeophyte
p_a,UAS37,SE,1,7,7,0,0,0,0,0,0
p_a,UAS37,SE,10,8,8,0,0,0,0,0,0
p_a,UAS37,x,100,13,13,0,0,0,0,0,0
p_a,UAS38,NW,1e-4,2,2,0,0,0,0,0,0
p_a,UAS38,NW,0.001,2,2,0,0,0,0,0,0
p_a,UAS38,NW,0.01,2,2,0,0,0,0,0,0
p_a,UAS38,NW,0.1,2,2,0,0,0,0,0,0
p_a,UAS38,NW,1,3,3,0,0,0,0,0,0
p_a,UAS38,NW,10,4,4,0,0,0,0,0,0
p_a,UAS38,SE,1e-4,1,1,0,0,0,0,0,0
p_a,UAS38,SE,0.001,1,1,0,0,0,0,0,0
p_a,UAS38,SE,0.01,2,1,1,0,1,0,0,1
p_a,UAS38,SE,0.1,3,2,1,0,1,0,0,1
p_a,UAS38,SE,1,4,3,1,0,1,0,0,1
p_a,UAS38,SE,10,7,6,1,0,1,0,0,1
p_a,UAS38,x,100,11,9,2,0,2,0,0,2
p_a,UAS39,NW,1e-4,2,2,0,0,0,0,0,0
p_a,UAS39,NW,0.001,2,2,0,0,0,0,0,0
p_a,UAS39,NW,0.01,2,2,0,0,0,0,0,0
p_a,UAS39,NW,0.1,2,2,0,0,0,0,0,0
p_a,UAS39,NW,1,6,6,0,0,0,0,0,0
p_a,UAS39,NW,10,9,9,0,0,0,0,0,0
p_a,UAS39,SE,1e-4,1,1,0,0,0,0,0,0
p_a,UAS39,SE,0.001,1,1,0,0,0,0,0,0
p_a,UAS39,SE,0.01,2,2,0,0,0,0,0,0
p_a,UAS39,SE,0.1,4,4,0,0,0,0,0,0
p_a,UAS39,SE,1,5,5,0,0,0,0,0,0
p_a,UAS39,SE,10,6,6,0,0,0,0,0,0
p_a,UAS39,x,100,13,13,0,0,0,0,0,0
p_a,UAS40,NW,0.001,3,3,0,0,0,0,0,0
p_a,UAS40,NW,0.01,5,5,0,0,0,0,0,0
p_a,UAS40,NW,0.1,15,14,1,1,0,0,1,0
p_a,UAS40,NW,1,20,19,1,1,0,0,1,0
p_a,UAS40,NW,10,27,26,1,1,0,0,1,0
p_a,UAS40,SE,0.001,1,1,0,0,0,0,0,0
p_a,UAS40,SE,0.01,3,3,0,0,0,0,0,0
p_a,UAS40,SE,0.1,5,5,0,0,0,0,0,0
p_a,UAS40,SE,1,9,9,0,0,0,0,0,0
p_a,UAS40,SE,10,16,16,0,0,0,0,0,0
p_a,UAS40,x,100,34,33,1,1,0,0,1,0
p_a,UAS41,NW,1e-4,4,4,0,0,0,0,0,0
p_a,UAS41,NW,0.001,7,6,1,0,1,0,0,1
p_a,UAS41,NW,0.01,8,7,1,0,1,0,0,1
p_a,UAS41,NW,0.1,13,11,2,1,1,0,1,1
p_a,UAS41,NW,1,22,17,5,1,3,1,2,3
p_a,UAS41,NW,10,33,28,5,1,3,1,2,3
p_a,UAS41,SE,1e-4,3,3,0,0,0,0,0,0
p_a,UAS41,SE,0.001,5,5,0,0,0,0,0,0
p_a,UAS41,SE,0.01,10,7,3,1,1,1,2,1
p_a,UAS41,SE,0.1,14,11,3,1,1,1,2,1
p_a,UAS41,SE,1,17,13,4,1,2,1,2,2
p_a,UAS41,SE,10,29,25,4,1,2,1,2,2
p_a,UAS41,x,100,42,36,6,1,4,1,2,4
p_a,UAS42,NW,1e-4,1,1,0,0,0,0,0,0
p_a,UAS42,NW,0.001,1,1,0,0,0,0,0,0
p_a,UAS42,NW,0.01,3,3,0,0,0,0,0,0
p_a,UAS42,NW,0.1,4,4,0,0,0,0,0,0
p_a,UAS42,NW,1,7,7,0,0,0,0,0,0
p_a,UAS42,NW,10,11,11,0,0,0,0,0,0
p_a,UAS42,SE,1e-4,1,1,0,0,0,0,0,0
p_a,UAS42,SE,0.001,1,1,0,0,0,0,0,0
p_a,UAS42,SE,0.01,2,2,0,0,0,0,0,0
p_a,UAS42,SE,0.1,2,2,0,0,0,0,0,0
p_a,UAS42,SE,1,4,4,0,0,0,0,0,0
p_a,UAS42,SE,10,9,9,0,0,0,0,0,0
p_a,UAS42,x,100,13,13,0,0,0,0,0,0
p_a,UAS43,NW,0.01,1,1,0,0,0,0,0,0
p_a,UAS43,NW,0.1,5,4,1,0,1,0,0,1
p_a,UAS43,NW,1,11,10,1,0,1,0,0,1
p_a,UAS43,NW,10,24,23,1,0,1,0,0,1
p_a,UAS43,SE,1e-4,1,1,0,0,0,0,0,0
p_a,UAS43,SE,0.001,3,3,0,0,0,0,0,0
p_a,UAS43,SE,0.01,4,4,0,0,0,0,0,0
p_a,UAS43,SE,0.1,10,10,0,0,0,0,0,0
p_a,UAS43,SE,1,16,16,0,0,0,0,0,0
p_a,UAS43,SE,10,23,23,0,0,0,0,0,0
p_a,UAS43,x,100,36,35,1,0,1,0,0,1
p_a,UAS44,NW,1e-4,5,4,1,0,1,0,0,1
p_a,UAS44,NW,0.001,5,4,1,0,1,0,0,1
p_a,UAS44,NW,0.01,5,4,1,0,1,0,0,1
p_a,UAS44,NW,0.1,10,9,1,0,1,0,0,1
p_a,UAS44,NW,1,20,17,3,0,3,0,0,3
p_a,UAS44,NW,10,34,29,5,0,5,0,0,5
p_a,UAS44,SE,1e-4,1,1,0,0,0,0,0,0
p_a,UAS44,SE,0.001,4,3,1,0,1,0,0,1
p_a,UAS44,SE,0.01,5,4,1,0,1,0,0,1
p_a,UAS44,SE,0.1,10,9,1,0,1,0,0,1
p_a,UAS44,SE,1,16,14,2,0,2,0,0,2
p_a,UAS44,SE,10,34,30,4,0,4,0,0,4
p_a,UAS44,x,100,54,46,8,1,7,0,1,7
p_a,UAS45,NW,1e-4,1,1,0,0,0,0,0,0
p_a,UAS45,NW,0.001,3,3,0,0,0,0,0,0
p_a,UAS45,NW,0.01,6,6,0,0,0,0,0,0
p_a,UAS45,NW,0.1,15,15,0,0,0,0,0,0
p_a,UAS45,NW,1,21,21,0,0,0,0,0,0
p_a,UAS45,NW,10,35,34,1,1,0,0,1,0
p_a,UAS45,SE,1e-4,1,1,0,0,0,0,0,0
p_a,UAS45,SE,0.001,1,1,0,0,0,0,0,0
p_a,UAS45,SE,0.01,1,1,0,0,0,0,0,0
p_a,UAS45,SE,0.1,10,9,1,1,0,0,1,0
p_a,UAS45,SE,1,28,27,1,1,0,0,1,0
p_a,UAS45,SE,10,37,36,1,1,0,0,1,0
p_a,UAS45,x,100,49,48,1,1,0,0,1,0
p_a,UAS46,NW,0.001,1,1,0,0,0,0,0,0
p_a,UAS46,NW,0.01,2,2,0,0,0,0,0,0
p_a,UAS46,NW,0.1,6,6,0,0,0,0,0,0
p_a,UAS46,NW,1,12,12,0,0,0,0,0,0
p_a,UAS46,NW,10,23,23,0,0,0,0,0,0
p_a,UAS46,SE,1e-4,3,3,0,0,0,0,0,0
p_a,UAS46,SE,0.001,4,4,0,0,0,0,0,0
p_a,UAS46,SE,0.01,5,5,0,0,0,0,0,0
p_a,UAS46,SE,0.1,7,7,0,0,0,0,0,0
p_a,UAS46,SE,1,12,12,0,0,0,0,0,0
p_a,UAS46,SE,10,22,21,1,1,0,0,1,0
p_a,UAS46,x,100,32,31,1,1,0,0,1,0
p_a,UAS47,NW,1e-4,1,1,0,0,0,0,0,0
p_a,UAS47,NW,0.001,1,1,0,0,0,0,0,0
p_a,UAS47,NW,0.01,1,1,0,0,0,0,0,0
p_a,UAS47,NW,0.1,6,5,1,1,0,0,1,0
p_a,UAS47,NW,1,6,5,1,1,0,0,1,0
p_a,UAS47,NW,10,21,19,2,1,1,0,1,1
p_a,UAS47,SE,1e-4,1,1,0,0,0,0,0,0
p_a,UAS47,SE,0.001,1,1,0,0,0,0,0,0
p_a,UAS47,SE,0.01,4,3,1,1,0,0,1,0
p_a,UAS47,SE,0.1,7,6,1,1,0,0,1,0
p_a,UAS47,SE,1,16,14,2,1,1,0,1,1
p_a,UAS47,SE,10,25,23,2,1,1,0,1,1
p_a,UAS47,x,100,42,39,3,1,2,0,1,2
p_a,UAS48,NW,1e-4,1,1,0,0,0,0,0,0
p_a,UAS48,NW,0.001,1,1,0,0,0,0,0,0
p_a,UAS48,NW,0.01,3,3,0,0,0,0,0,0
p_a,UAS48,NW,0.1,14,13,1,1,0,0,1,0
p_a,UAS48,NW,1,18,17,1,1,0,0,1,0
p_a,UAS48,NW,10,36,32,4,1,3,0,1,3
p_a,UAS48,SE,1e-4,2,2,0,0,0,0,0,0
p_a,UAS48,SE,0.001,5,5,0,0,0,0,0,0
p_a,UAS48,SE,0.01,7,7,0,0,0,0,0,0
p_a,UAS48,SE,0.1,8,7,1,1,0,0,1,0
p_a,UAS48,SE,1,15,13,2,1,1,0,1,1
p_a,UAS48,SE,10,29,25,4,1,3,0,1,3
p_a,UAS48,x,100,52,45,7,1,6,0,1,6
p_a,UAS49,NW,1e-4,2,2,0,0,0,0,0,0
p_a,UAS49,NW,0.001,3,3,0,0,0,0,0,0
p_a,UAS49,NW,0.01,5,5,0,0,0,0,0,0
p_a,UAS49,NW,0.1,6,6,0,0,0,0,0,0
p_a,UAS49,NW,1,9,9,0,0,0,0,0,0
p_a,UAS49,NW,10,12,12,0,0,0,0,0,0
p_a,UAS49,SE,1e-4,1,1,0,0,0,0,0,0
p_a,UAS49,SE,0.001,2,2,0,0,0,0,0,0
p_a,UAS49,SE,0.01,4,4,0,0,0,0,0,0
p_a,UAS49,SE,0.1,4,4,0,0,0,0,0,0
p_a,UAS49,SE,1,11,11,0,0,0,0,0,0
p_a,UAS49,SE,10,11,11,0,0,0,0,0,0
p_a,UAS49,x,100,15,15,0,0,0,0,0,0
p_a,UAS50,NW,1e-4,2,2,0,0,0,0,0,0
p_a,UAS50,NW,0.001,3,3,0,0,0,0,0,0
p_a,UAS50,NW,0.01,7,7,0,0,0,0,0,0
p_a,UAS50,NW,0.1,12,12,0,0,0,0,0,0
p_a,UAS50,NW,1,20,20,0,0,0,0,0,0
p_a,UAS50,NW,10,25,24,1,0,1,0,0,1
p_a,UAS50,SE,1e-4,2,2,0,0,0,0,0,0
p_a,UAS50,SE,0.001,3,3,0,0,0,0,0,0
p_a,UAS50,SE,0.01,6,6,0,0,0,0,0,0
p_a,UAS50,SE,0.1,9,9,0,0,0,0,0,0
p_a,UAS50,SE,1,13,13,0,0,0,0,0,0
p_a,UAS50,SE,10,20,19,1,0,1,0,0,1
p_a,UAS50,x,100,27,25,2,0,1,1,1,1
p_a,UAS51,NW,1e-4,3,3,0,0,0,0,0,0
p_a,UAS51,NW,0.001,4,4,0,0,0,0,0,0
p_a,UAS51,NW,0.01,6,6,0,0,0,0,0,0
p_a,UAS51,NW,0.1,12,12,0,0,0,0,0,0
p_a,UAS51,NW,1,22,22,0,0,0,0,0,0
p_a,UAS51,NW,10,42,39,3,1,2,0,1,2
p_a,UAS51,SE,1e-4,1,1,0,0,0,0,0,0
p_a,UAS51,SE,0.001,1,1,0,0,0,0,0,0
p_a,UAS51,SE,0.01,1,1,0,0,0,0,0,0
p_a,UAS51,SE,0.1,4,4,0,0,0,0,0,0
p_a,UAS51,SE,1,12,12,0,0,0,0,0,0
p_a,UAS51,SE,10,21,21,0,0,0,0,0,0
p_a,UAS51,x,100,65,58,7,2,5,0,1,6
p_a,UAS55,NW,1e-4,2,2,0,0,0,0,0,0
p_a,UAS55,NW,0.001,3,3,0,0,0,0,0,0
p_a,UAS55,NW,0.01,4,4,0,0,0,0,0,0
p_a,UAS55,NW,0.1,14,11,3,0,3,0,0,3
p_a,UAS55,NW,1,22,17,5,0,5,0,0,5
p_a,UAS55,NW,10,25,19,6,0,6,0,0,6
p_a,UAS55,SE,1e-4,2,2,0,0,0,0,0,0
p_a,UAS55,SE,0.001,4,4,0,0,0,0,0,0
p_a,UAS55,SE,0.01,5,5,0,0,0,0,0,0
p_a,UAS55,SE,0.1,12,9,3,0,3,0,0,3
p_a,UAS55,SE,1,18,15,3,0,3,0,0,3
p_a,UAS55,SE,10,30,23,7,0,7,0,0,7
p_a,UAS55,x,100,44,31,13,0,13,0,0,13
p_a,UA_Cr_01,NW,0.01,3,3,0,0,0,0,0,0
p_a,UA_Cr_01,NW,0.1,3,3,0,0,0,0,0,0
p_a,UA_Cr_01,NW,1,6,6,0,0,0,0,0,0
p_a,UA_Cr_01,NW,10,11,11,0,0,0,0,0,0
p_a,UA_Cr_01,SE,1e-4,1,1,0,0,0,0,0,0
p_a,UA_Cr_01,SE,0.001,1,1,0,0,0,0,0,0
p_a,UA_Cr_01,SE,0.01,2,2,0,0,0,0,0,0
p_a,UA_Cr_01,SE,0.1,4,4,0,0,0,0,0,0
p_a,UA_Cr_01,SE,1,6,6,0,0,0,0,0,0
p_a,UA_Cr_01,SE,10,12,11,1,1,0,0,1,0
p_a,UA_Cr_01,x,100,21,20,1,1,0,0,1,0
p_a,UA_Cr_02,NW,1e-4,1,1,0,0,0,0,0,0
p_a,UA_Cr_02,NW,0.001,1,1,0,0,0,0,0,0
p_a,UA_Cr_02,NW,0.01,2,2,0,0,0,0,0,0
p_a,UA_Cr_02,NW,0.1,8,8,0,0,0,0,0,0
p_a,UA_Cr_02,NW,1,14,14,0,0,0,0,0,0
p_a,UA_Cr_02,NW,10,19,19,0,0,0,0,0,0
p_a,UA_Cr_02,SE,0.001,2,2,0,0,0,0,0,0
p_a,UA_Cr_02,SE,0.01,3,3,0,0,0,0,0,0
p_a,UA_Cr_02,SE,0.1,4,4,0,0,0,0,0,0
p_a,UA_Cr_02,SE,1,7,7,0,0,0,0,0,0
p_a,UA_Cr_02,SE,10,9,9,0,0,0,0,0,0
p_a,UA_Cr_02,x,100,35,34,1,0,1,0,0,1
p_a,UA_Cr_03,NW,1e-4,3,3,0,0,0,0,0,0
p_a,UA_Cr_03,NW,0.001,5,5,0,0,0,0,0,0
p_a,UA_Cr_03,NW,0.01,7,7,0,0,0,0,0,0
p_a,UA_Cr_03,NW,0.1,14,14,0,0,0,0,0,0
p_a,UA_Cr_03,NW,1,25,25,0,0,0,0,0,0
p_a,UA_Cr_03,NW,10,40,40,0,0,0,0,0,0
p_a,UA_Cr_03,SE,1e-4,2,2,0,0,0,0,0,0
p_a,UA_Cr_03,SE,0.001,2,2,0,0,0,0,0,0
p_a,UA_Cr_03,SE,0.01,3,3,0,0,0,0,0,0
p_a,UA_Cr_03,SE,0.1,11,11,0,0,0,0,0,0
p_a,UA_Cr_03,SE,1,20,20,0,0,0,0,0,0
p_a,UA_Cr_03,SE,10,33,33,0,0,0,0,0,0
p_a,UA_Cr_03,x,100,46,46,0,0,0,0,0,0
p_a,UA_Cr_04,NW,1e-4,3,3,0,0,0,0,0,0
p_a,UA_Cr_04,NW,0.001,3,3,0,0,0,0,0,0
p_a,UA_Cr_04,NW,0.01,5,5,0,0,0,0,0,0
p_a,UA_Cr_04,NW,0.1,7,7,0,0,0,0,0,0
p_a,UA_Cr_04,NW,1,10,10,0,0,0,0,0,0
p_a,UA_Cr_04,NW,10,22,21,1,0,1,0,1,0
p_a,UA_Cr_04,SE,1e-4,2,2,0,0,0,0,0,0
p_a,UA_Cr_04,SE,0.001,2,2,0,0,0,0,0,0
p_a,UA_Cr_04,SE,0.01,6,6,0,0,0,0,0,0
p_a,UA_Cr_04,SE,0.1,9,9,0,0,0,0,0,0
p_a,UA_Cr_04,SE,1,15,15,0,0,0,0,0,0
p_a,UA_Cr_04,SE,10,24,23,1,0,1,0,0,1
p_a,UA_Cr_04,x,100,36,34,2,0,2,0,1,1
p_a,UA_Cr_05,NW,0.001,1,1,0,0,0,0,0,0
p_a,UA_Cr_05,NW,0.01,1,1,0,0,0,0,0,0
p_a,UA_Cr_05,NW,0.1,2,2,0,0,0,0,0,0
p_a,UA_Cr_05,NW,1,4,4,0,0,0,0,0,0
p_a,UA_Cr_05,NW,10,9,8,1,1,0,0,1,0
p_a,UA_Cr_05,SE,1e-4,1,1,0,0,0,0,0,0
p_a,UA_Cr_05,SE,0.001,1,1,0,0,0,0,0,0
p_a,UA_Cr_05,SE,0.01,2,2,0,0,0,0,0,0
p_a,UA_Cr_05,SE,0.1,3,3,0,0,0,0,0,0
p_a,UA_Cr_05,SE,1,7,7,0,0,0,0,0,0
p_a,UA_Cr_05,SE,10,12,11,1,1,0,0,1,0
p_a,UA_Cr_05,x,100,18,16,2,1,1,0,1,1
p_a,UA_Cr_06,NW,1e-4,1,1,0,0,0,0,0,0
p_a,UA_Cr_06,NW,0.001,2,2,0,0,0,0,0,0
p_a,UA_Cr_06,NW,0.01,3,3,0,0,0,0,0,0
p_a,UA_Cr_06,NW,0.1,5,5,0,0,0,0,0,0
p_a,UA_Cr_06,NW,1,7,7,0,0,0,0,0,0
p_a,UA_Cr_06,NW,10,13,12,1,0,1,0,0,1
p_a,UA_Cr_06,SE,1e-4,2,2,0,0,0,0,0,0
p_a,UA_Cr_06,SE,0.001,5,5,0,0,0,0,0,0
p_a,UA_Cr_06,SE,0.01,5,5,0,0,0,0,0,0
p_a,UA_Cr_06,SE,0.1,9,8,1,0,1,0,0,1
p_a,UA_Cr_06,SE,1,13,12,1,0,1,0,0,1
p_a,UA_Cr_06,SE,10,18,17,1,0,1,0,0,1
p_a,UA_Cr_06,x,100,23,21,2,0,2,0,0,2
p_a,UA_Cr_07,NW,1e-4,1,1,0,0,0,0,0,0
p_a,UA_Cr_07,NW,0.001,2,2,0,0,0,0,0,0
p_a,UA_Cr_07,NW,0.01,3,3,0,0,0,0,0,0
p_a,UA_Cr_07,NW,0.1,8,8,0,0,0,0,0,0
p_a,UA_Cr_07,NW,1,20,20,0,0,0,0,0,0
p_a,UA_Cr_07,NW,10,32,32,0,0,0,0,0,0
p_a,UA_Cr_07,SE,1e-4,2,2,0,0,0,0,0,0
p_a,UA_Cr_07,SE,0.001,3,3,0,0,0,0,0,0
p_a,UA_Cr_07,SE,0.01,5,5,0,0,0,0,0,0
p_a,UA_Cr_07,SE,0.1,12,12,0,0,0,0,0,0
p_a,UA_Cr_07,SE,1,25,24,1,0,1,0,0,1
p_a,UA_Cr_07,SE,10,38,37,1,0,1,0,0,1
p_a,UA_Cr_07,x,100,49,48,1,0,1,0,0,1
p_a,UA_Cr_08,NW,1e-4,5,5,0,0,0,0,0,0
p_a,UA_Cr_08,NW,0.001,5,5,0,0,0,0,0,0
p_a,UA_Cr_08,NW,0.01,8,8,0,0,0,0,0,0
p_a,UA_Cr_08,NW,0.1,15,15,0,0,0,0,0,0
p_a,UA_Cr_08,NW,1,19,19,0,0,0,0,0,0
p_a,UA_Cr_08,NW,10,32,32,0,0,0,0,0,0
p_a,UA_Cr_08,SE,1e-4,3,3,0,0,0,0,0,0
p_a,UA_Cr_08,SE,0.001,4,4,0,0,0,0,0,0
p_a,UA_Cr_08,SE,0.01,6,6,0,0,0,0,0,0
p_a,UA_Cr_08,SE,0.1,12,12,0,0,0,0,0,0
p_a,UA_Cr_08,SE,1,21,21,0,0,0,0,0,0
p_a,UA_Cr_08,SE,10,30,30,0,0,0,0,0,0
p_a,UA_Cr_08,x,100,47,47,0,0,0,0,0,0
p_a,UA_MJ_01,NW,1e-4,2,2,0,0,0,0,0,0
p_a,UA_MJ_01,NW,0.001,5,5,0,0,0,0,0,0
p_a,UA_MJ_01,NW,0.01,9,9,0,0,0,0,0,0
p_a,UA_MJ_01,NW,0.1,15,15,0,0,0,0,0,0
p_a,UA_MJ_01,NW,1,36,36,0,0,0,0,0,0
p_a,UA_MJ_01,NW,10,57,57,0,0,0,0,0,0
p_a,UA_MJ_01,SE,1e-4,3,3,0,0,0,0,0,0
p_a,UA_MJ_01,SE,0.001,8,8,0,0,0,0,0,0
p_a,UA_MJ_01,SE,0.01,15,15,0,0,0,0,0,0
p_a,UA_MJ_01,SE,0.1,19,19,0,0,0,0,0,0
p_a,UA_MJ_01,SE,1,28,28,0,0,0,0,0,0
p_a,UA_MJ_01,SE,10,45,45,0,0,0,0,0,0
p_a,UA_MJ_01,x,100,71,71,0,0,0,0,0,0
p_a,UA_MJ_02,NW,1e-4,4,4,0,0,0,0,0,0
p_a,UA_MJ_02,NW,0.001,9,9,0,0,0,0,0,0
p_a,UA_MJ_02,NW,0.01,11,11,0,0,0,0,0,0
p_a,UA_MJ_02,NW,0.1,20,20,0,0,0,0,0,0
p_a,UA_MJ_02,NW,1,29,29,0,0,0,0,0,0
p_a,UA_MJ_02,NW,10,44,44,0,0,0,0,0,0
p_a,UA_MJ_02,SE,1e-4,2,2,0,0,0,0,0,0
p_a,UA_MJ_02,SE,0.001,4,4,0,0,0,0,0,0
p_a,UA_MJ_02,SE,0.01,9,9,0,0,0,0,0,0
p_a,UA_MJ_02,SE,0.1,18,18,0,0,0,0,0,0
p_a,UA_MJ_02,SE,1,26,26,0,0,0,0,0,0
p_a,UA_MJ_02,SE,10,34,34,0,0,0,0,0,0
p_a,UA_MJ_02,x,100,50,50,0,0,0,0,0,0
p_a,UA_MJ_03,NW,1e-4,1,1,0,0,0,0,0,0
p_a,UA_MJ_03,NW,0.001,7,7,0,0,0,0,0,0
p_a,UA_MJ_03,NW,0.01,16,15,1,0,0,1,1,0
p_a,UA_MJ_03,NW,0.1,35,34,1,0,0,1,1,0
p_a,UA_MJ_03,NW,1,52,51,1,0,0,1,1,0
p_a,UA_MJ_03,NW,10,57,56,1,0,0,1,1,0
p_a,UA_MJ_03,SE,1e-4,3,3,0,0,0,0,0,0
p_a,UA_MJ_03,SE,0.001,9,9,0,0,0,0,0,0
p_a,UA_MJ_03,SE,0.01,14,14,0,0,0,0,0,0
p_a,UA_MJ_03,SE,0.1,25,25,0,0,0,0,0,0
p_a,UA_MJ_03,SE,1,32,31,1,0,0,1,1,0
p_a,UA_MJ_03,SE,10,52,51,1,0,0,1,1,0
p_a,UA_MJ_03,x,100,79,78,1,0,0,1,1,0
p_a,UA_MJ_04,NW,1e-4,2,2,0,0,0,0,0,0
p_a,UA_MJ_04,NW,0.001,5,5,0,0,0,0,0,0
p_a,UA_MJ_04,NW,0.01,16,16,0,0,0,0,0,0
p_a,UA_MJ_04,NW,0.1,34,33,1,0,0,1,1,0
p_a,UA_MJ_04,NW,1,49,48,1,0,0,1,1,0
p_a,UA_MJ_04,NW,10,71,70,1,0,0,1,1,0
p_a,UA_MJ_04,SE,1e-4,3,3,0,0,0,0,0,0
p_a,UA_MJ_04,SE,0.001,9,8,1,0,0,1,1,0
p_a,UA_MJ_04,SE,0.01,21,20,1,0,0,1,1,0
p_a,UA_MJ_04,SE,0.1,30,29,1,0,0,1,1,0
p_a,UA_MJ_04,SE,1,40,39,1,0,0,1,1,0
p_a,UA_MJ_04,SE,10,59,58,1,0,0,1,1,0
p_a,UA_MJ_04,x,100,85,84,1,0,0,1,1,0
p_a,UA_MJ_05,NW,1e-4,2,2,0,0,0,0,0,0
p_a,UA_MJ_05,NW,0.001,6,6,0,0,0,0,0,0
p_a,UA_MJ_05,NW,0.01,18,18,0,0,0,0,0,0
p_a,UA_MJ_05,NW,0.1,32,32,0,0,0,0,0,0
p_a,UA_MJ_05,NW,1,49,49,0,0,0,0,0,0
p_a,UA_MJ_05,NW,10,66,65,1,0,0,1,1,0
p_a,UA_MJ_05,SE,1e-4,2,2,0,0,0,0,0,0
p_a,UA_MJ_05,SE,0.001,7,7,0,0,0,0,0,0
p_a,UA_MJ_05,SE,0.01,17,16,1,0,1,0,0,1
p_a,UA_MJ_05,SE,0.1,27,26,1,0,1,0,0,1
p_a,UA_MJ_05,SE,1,38,36,2,0,1,1,1,1
p_a,UA_MJ_05,SE,10,55,53,2,0,1,1,1,1
p_a,UA_MJ_05,x,100,85,83,2,0,1,1,1,1
cover,BS19005,NW,10,86.27,84.77,1.5,0.5,1,0,0.5,1
cover,BS19005,SE,10,88.113,85.013,3.1,2.6,0.5,0,2.5,0.6
cover,BS19005,x,100,87.4915,85.1915,2.3,1.55,0.75,0,1.5,0.8
cover,BS19013,NW,10,75.7,75.6,0.1,0.1,0,0,0,0.1
cover,BS19013,SE,10,89.1,89,0.1,0,0.1,0,0,0.1
cover,BS19013,x,100,83,82.9,0.1,0.05,0.05,0,0,0.1
cover,BS19023,NW,10,78.07,73.77,4.3,3.1,1.2,0,0.1,4.2
cover,BS19023,SE,10,70.01,69.11,0.9,0.7,0.2,0,0.5,0.4
cover,BS19023,x,100,74.53999999999999,71.84,2.7,2,0.7000000000000001,0,0.4,2.3000000000000003
cover,BS19031,NW,10,74.41,71.41,3,3,0,0,0,3
cover,BS19031,SE,10,77.56,76.56,1,1,0,0,0,1
cover,BS19031,x,100,76.385,74.285,2.1,2.1,0,0,0.1,2
cover,BS19032,NW,10,82.8,82.7,0.1,0.1,0,0,0,0.1
cover,BS19032,SE,10,55.901,55.601,0.3,0.3,0,0,0,0.3
cover,BS19032,x,100,69.5505,69.3505,0.2,0.2,0,0,0,0.2
cover,BS19048,NW,10,42.7,42.7,0,0,0,0,0,0
cover,BS19048,SE,10,36.11,35.61,0.5,0.5,0,0,0.5,0
cover,BS19048,x,100,39.805,39.455,0.35,0.35,0,0,0.25,0.1
cover,NFD21_01,NW,10,98.71,98.71,0,0,0,0,0,0
cover,NFD21_01,SE,10,79.82,79.82,0,0,0,0,0,0
cover,NFD21_01,x,100,90.765,90.665,0.1,0,0.1,0,0,0.1
cover,NFD21_02,NW,10,69.81,69.71,0.1,0,0.1,0,0,0.1
cover,NFD21_02,SE,10,98.72,87.72,11,0,11,0,0.5,10.5
cover,NFD21_02,x,100,84.965,79.315,5.6499999999999995,0.1,5.55,0,0.35,5.3
cover,NFD21_03,NW,10,64.61,64.61,0,0,0,0,0,0
cover,NFD21_03,SE,10,75.31,74.11,1.2,0.2,1,0,1.2,0
cover,NFD21_03,x,100,70.46,69.86,0.6,0.1,0.5,0,0.6,0
cover,NFD21_04,NW,10,97.6,97.1,0.5,0.5,0,0,0.5,0
cover,NFD21_04,SE,10,45.61,25.5,20.11,20,0.11,0,20,0.11
cover,NFD21_04,x,100,71.705,61.4,10.305,10.25,0.055,0,10.25,0.055
cover,NFD21_05,NW,10,106.45,106.45,0,0,0,0,0,0
cover,NFD21_05,SE,10,79.45,79.45,0,0,0,0,0,0
cover,NFD21_05,x,100,93.85,93.85,0,0,0,0,0,0
cover,NFD21_06,NW,10,65.71,65.21,0.5,0,0.5,0,0,0.5
cover,NFD21_06,SE,10,79.72,76.22,3.5,0,3.5,0,0,3.5
cover,NFD21_06,x,100,73.715,71.715,2,0,2,0,0,2
cover,NFD21_07,NW,10,110.43,103.13,7.3,0,7.3,0,0,7.3
cover,NFD21_07,SE,10,115.99,115.97,0.02,0,0.02,0,0,0.02
cover,NFD21_07,x,100,114.31,110.65,3.66,0,3.66,0,0,3.66
cover,NFD21_08,NE,10,89.41,89.31,0.1,0,0.1,0,0,0.1
cover,NFD21_08,SW,10,81.05,81.05,0,0,0,0,0,0
cover,NFD21_08,x,100,85.93,85.88,0.05,0,0.05,0,0,0.05
cover,NFD21_09,NW,10,110.57,107.57,3,0,0,3,3,0
cover,NFD21_09,SE,10,105.31,104.81,0.5,0,0,0.5,0.5,0
cover,NFD21_09,x,100,108.74,106.99,1.75,0,0,1.75,1.75,0
cover,NFD21_10,NW,10,75.44,74.44,1,0,0,1,1,0
cover,NFD21_10,SE,10,109.13,104.13,5,0,0,5,5,0
cover,NFD21_10,x,100,92.585,89.585,3,0,0,3,3,0
cover,NFD21_11,NE,10,72.44,72.44,0,0,0,0,0,0
cover,NFD21_11,SW,10,55.53,55.53,0,0,0,0,0,0
cover,NFD21_11,x,100,64.785,64.785,0,0,0,0,0,0
cover,NFD21_12,NW,10,74.35,74.33,0.02,0,0.02,0,0,0.02
cover,NFD21_12,SE,10,71.69,71.69,0,0,0,0,0,0
cover,NFD21_12,x,100,73.62,73.61,0.01,0,0.01,0,0,0.01
